Country,Score,Rank,Year,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption
Northern Cyprus,5.834799767,58,2018,1.228815913,1.211010575,0.909132302,0.494896501,0.178680941,0.153538778
Russia,5.809700012,59,2018,1.151096702,1.479038358,0.598529041,0.399288744,0.065056562,0.0253719
Kazakhstan,5.790100098,60,2018,1.142621994,1.516477704,0.63131839,0.453601986,0.14759317,0.120705299
Cyprus,5.762499809,61,2018,1.228815913,1.190749168,0.909132302,0.422753513,0.202494577,0.034976181
Bolivia,5.751900196,62,2018,0.751110256,1.223060489,0.50838846,0.605736494,0.141153306,0.053823192
Estonia,5.739200115,63,2018,1.200022221,1.532411098,0.73726511,0.552792966,0.08572869,0.173867464
Paraguay,5.680600166,64,2018,0.834580302,1.522085547,0.615015686,0.540538311,0.162014127,0.07404571
Peru,5.663199902,65,2018,0.933516443,1.24897778,0.674034238,0.529976726,0.091554463,0.034166649
Kosovo,5.662099838,66,2018,0.854803979,1.229784846,0.577671647,0.448167086,0.273846745,0.022960901
Moldova,5.639699936,67,2018,0.656608582,1.300694585,0.620221078,0.232162684,0.170948491,0.000325576
Turkmenistan,5.636199951,68,2018,1.015585542,1.532829285,0.516750038,0.416601509,0.199084967,0.037310168
Hungary,5.619999886,69,2018,1.171036124,1.40131712,0.731545448,0.25900799,0.06071233,0.022260476
Libya,5.565700054,70,2018,0.985146284,1.349840999,0.552684605,0.495923817,0.115527399,0.148204535
Philippines,5.524099827,71,2018,0.775340199,1.312372565,0.512647867,0.642839789,0.119924292,0.105176494
Honduras,5.504000187,72,2018,0.619635105,1.205193281,0.62240696,0.458619654,0.196810797,0.073580422
Belarus,5.483300209,73,2018,1.038780689,1.497761369,0.700122237,0.307283223,0.10097497,0.154366195
Turkey,5.482500076,74,2018,1.148337483,1.380445838,0.685619712,0.324275553,0.105601728,0.108782046
Pakistan,5.472499847,75,2018,0.652440429,0.809543192,0.423742712,0.334344774,0.216079861,0.113293156
Hong Kong,5.430399895,76,2018,1.405061841,1.289981604,1.029650331,0.524216652,0.246465057,0.291430533
Portugal,5.410399914,77,2018,1.187514544,1.429468274,0.883593619,0.562037468,0.05491117,0.016621582
Serbia,5.398200035,78,2018,0.974698424,1.369261622,0.684971571,0.287865788,0.133780435,0.042898074
Greece,5.357900143,79,2018,1.153800607,1.20191443,0.878591657,0.130929098,0,0.044465058
Tajikistan,5.352499962,80,2018,0.474139273,1.178975344,0.597869098,0.503496766,0.214078605,0.135537103
Montenegro,5.347499847,81,2018,1.017278433,1.279393196,0.729212582,0.259270102,0.11140763,0.081446901
Croatia,5.321199894,82,2018,1.114919662,1.160970569,0.737016618,0.38037467,0.120023772,0.038948059
Dominican Republic,5.301799774,83,2018,0.981681585,1.440734982,0.614489913,0.578275084,0.119947083,0.105739914
Algeria,5.29460001,84,2018,0.978857398,1.153656006,0.686598539,0.077279784,0.055194642,0.134516582
Morocco,5.25369978,85,2018,0.778792441,0.7973423,0.668939471,0.460116357,0.02639645,0.074259758
China,5.245800018,86,2018,0.98931706,1.141976833,0.799402475,0.596788108,0.028651087,0.103335373
Azerbaijan,5.200600147,87,2018,1.024018288,1.160891294,0.602876425,0.429843485,0.030907966,0.176491767
Lebanon,5.198900223,88,2018,0.964538932,1.166403651,0.785433471,0.291652322,0.186524346,0.033602774
Macedonia,5.184800148,89,2018,0.95934546,1.239322066,0.690588176,0.394488454,0.173220634,0.052461412
Jordan,5.160699844,90,2018,0.821585596,1.264981866,0.644879878,0.467821836,0.129848301,0.134173959
Nigeria,5.155399799,91,2018,0.689119935,1.171709538,0.047720075,0.461857051,0.201041728,0.031750355
Kyrgyzstan,5.13079977,92,2018,0.529648721,1.416388512,0.593676209,0.539891124,0.280681849,0.034580212
Bosnia and Herzegovina,5.129399776,93,2018,0.91491735,1.078052163,0.757558048,0.280308336,0.215923265,0
Mongolia,5.124599934,94,2018,0.914174378,1.517245531,0.575362206,0.395128399,0.252841473,0.031713028
Vietnam,5.103199959,95,2018,0.714631498,1.365006089,0.701524973,0.618242502,0.17704612,0.079498939
Indonesia,5.092599869,96,2018,0.899046779,1.21457231,0.522390306,0.538158119,0.484024584,0.017631214
Bhutan,5.082099915,97,2018,0.7963624,1.334615231,0.526566803,0.541495323,0.364007264,0.170820683
Somalia,4.981500149,98,2018,0,0.711924613,0.115404524,0.673619688,0.237982944,0.282091856
Cameroon,4.975299835,99,2018,0.534661353,0.890813172,0.182390258,0.45361799,0.182793662,0.043399986
Bulgaria,4.933100224,100,2018,1.054437399,1.515229106,0.712353706,0.358757168,0.064212635,0.009341992
Nepal,4.880400181,101,2018,0.425378203,1.228227973,0.538628638,0.526130676,0.302018613,0.077883653
Venezuela,4.805600166,102,2018,0.995664775,1.469413519,0.657052219,0.13310422,0.056320071,0.05163173
Gabon,4.758299828,103,2018,1.036277175,1.163532615,0.404058188,0.356286913,0.032036312,0.051557273
Palestinian Territories,4.743299961,104,2018,0.642410696,1.216771126,0.602405012,0.266158402,0.08595483,0.076456934
South Africa,4.723999977,105,2018,0.93991375,1.410448432,0.329990506,0.516484678,0.103360452,0.055745553
Iran,4.706600189,106,2018,1.058534265,0.771397829,0.690756142,0.459353894,0.282385379,0.129270077
Ivory Coast,4.671199799,107,2018,0.540813088,0.871533334,0.080321096,0.466516644,0.146393359,0.102956161
Ghana,4.657000065,108,2018,0.591718316,0.895752907,0.337242603,0.498528212,0.21177268,0.028757043
Senegal,4.631100178,109,2018,0.428906143,1.117455602,0.433223307,0.405548245,0.137994185,0.082125112
Laos,4.623099804,110,2018,0.719760537,1.033528209,0.44083488,0.626212656,0.229685783,0.173678115
Tunisia,4.592400074,111,2018,0.899739861,0.90643245,0.690319121,0.270507365,0.040207904,0.062743969
Albania,4.585999966,112,2018,0.915782332,0.817404687,0.790387154,0.418669343,0.149212733,0.03243557
Sierra Leone,4.570600033,113,2018,0.256155938,0.81319654,0,0.355181575,0.238217697,0.053022671
Congo (Brazzaville),4.558700085,114,2018,0.681599319,0.810759425,0.342974514,0.513789058,0.091493078,0.077301048
Bangladesh,4.500400066,115,2018,0.532337546,0.849565089,0.578533232,0.579632401,0.15298003,0.143806592
Sri Lanka,4.470600128,116,2018,0.917850196,1.314357758,0.671899438,0.585125804,0.307415724,0.050183672
Iraq,4.455599785,117,2018,1.009866476,0.971212029,0.53598696,0.303684384,0.147654817,0.094605558
Mali,4.447000027,118,2018,0.369803399,1.233177781,0.151986957,0.367292196,0.139344662,0.055898704
Namibia,4.441299915,119,2018,0.873821795,1.281352282,0.36540398,0.51929152,0.050628431,0.064182244
Cambodia,4.432600021,120,2018,0.548668623,1.088260055,0.456770122,0.696382701,0.256326526,0.064925775
Burkina Faso,4.424399853,121,2018,0.313666791,1.096742034,0.254065335,0.311635315,0.175455019,0.127930805
Egypt,4.419199944,122,2018,0.885383725,1.025019526,0.553413391,0.312076688,0.092418306,0.106616735
Mozambique,4.416600227,123,2018,0.19800432,0.901896715,0.172653317,0.530865669,0.205627605,0.158241421
Kenya,4.409699917,124,2018,0.493055075,1.047949433,0.454412162,0.503699601,0.352469295,0.055136509
Zambia,4.377099991,125,2018,0.562391102,1.04740572,0.294515967,0.502600074,0.221372172,0.081948169
Mauritania,4.355500221,126,2018,0.557027459,1.245025873,0.29203403,0.128533661,0.134179458,0.093322851
Ethiopia,4.350200176,127,2018,0.307929337,0.950279117,0.390917957,0.451902241,0.219598338,0.146037772
Georgia,4.340499878,128,2018,0.85328424,0.59194535,0.642591417,0.375448495,0.038494136,0.214739367
Armenia,4.320600033,129,2018,0.816387415,0.990200043,0.666189015,0.260099739,0.077052087,0.02764315
Myanmar,4.307799816,130,2018,0.682132006,1.173678517,0.42939207,0.579642117,0.597568035,0.178058267
Chad,4.300600052,131,2018,0.357829452,0.907013118,0.052842457,0.188905478,0.180816337,0.059947722
Congo (Kinshasa),4.244900227,132,2018,0.069225855,1.135616422,0.204326674,0.312345266,0.197224453,0.05225211
India,4.189799786,133,2018,0.721260071,0.747142851,0.484927714,0.539312422,0.172187522,0.093181908
Niger,4.165500164,134,2018,0.131352782,0.866567731,0.220829219,0.389786452,0.17535682,0.098903917
Uganda,4.16079998,135,2018,0.321773261,1.090108633,0.236990958,0.44971323,0.259421259,0.060604364
Benin,4.14139986,136,2018,0.377803832,0.372498482,0.240425631,0.439749807,0.163235366,0.066833705
Sudan,4.138700008,137,2018,0.605020046,1.240043521,0.312173069,0.016234979,0.13390252,0.081751525
Ukraine,4.102900028,138,2018,0.792998016,1.412764907,0.60926342,0.162574142,0.186958492,0.011440815
Togo,3.998500109,139,2018,0.25935933,0.474270701,0.252903402,0.434124291,0.158204943,0.100676745
Guinea,3.964099884,140,2018,0.343708038,0.792455912,0.211473703,0.394319534,0.185486078,0.09382467
Lesotho,3.808199883,141,2018,0.47247982,1.214946032,0.078980625,0.422942072,0.115610152,0.111504607
Angola,3.794800043,142,2018,0.73015666,1.125020385,0.268985629,0,0.078868173,0.061276149
Madagascar,3.773600101,143,2018,0.262341797,0.90765506,0.401769191,0.221069887,0.154574886,0.048532803
Zimbabwe,3.692300081,144,2018,0.357282937,1.094314814,0.247891173,0.405982256,0.131962508,0.098939598
Afghanistan,3.631500006,145,2018,0.331814259,0.537191331,0.25477156,0.084551774,0.191003919,0.036267698
Botswana,3.589799881,146,2018,1.016574621,1.173615217,0.416565388,0.556795657,0.042368673,0.092258558
Malawi,3.586800098,147,2018,0.18607758,0.54142499,0.305785358,0.530539453,0.210318148,0.080250546
Haiti,3.582000017,148,2018,0.314747214,0.713609338,0.289200157,0.0248436,0.392342329,0.103566207
Liberia,3.495399952,149,2018,0.075727947,0.858432472,0.266598582,0.418888569,0.20560731,0.0300216
Syria,3.461899996,150,2018,0.688779056,0.381640702,0.538848817,0.088277139,0.375908673,0.144315064
Rwanda,3.40809989,151,2018,0.332327813,0.895639598,0.400057256,0.63590759,0.199709639,0.444492012
Yemen,3.354899883,152,2018,0.441527247,1.072612762,0.3432163,0.243870273,0.083091691,0.064145595
Tanzania,3.303499937,153,2018,0.454863578,0.991134048,0.381296992,0.480924577,0.270036578,0.097195283
South Sudan,3.254199982,154,2018,0.337370008,0.607501745,0.177460104,0.111604117,0.223926246,0.105674624
Central African Republic,3.082999945,155,2018,0.02390543,0,0.010100055,0.305280298,0.218356088,0.038344309
Burundi,2.904500008,156,2018,0.090806246,0.626902342,0.145325094,0.06485042,0.148904055,0.075953349
Finland,7.768899918,1,2019,1.340242863,1.587275743,0.98614496,0.59589535,0.152708426,0.392912716
Denmark,7.60010004,2,2019,1.383438587,1.572595,0.996018887,0.592356086,0.252319992,0.410473198
Norway,7.553899765,3,2019,1.487766981,1.581548333,1.028122902,0.60349983,0.27130419,0.340883523
Iceland,7.493599892,4,2019,1.380163193,1.623651147,1.025652528,0.590905368,0.354356408,0.117979728
Netherlands,7.48759985,5,2019,1.396020412,1.521903396,0.999313712,0.557075202,0.322439581,0.297978073
Switzerland,7.480199814,6,2019,1.452244639,1.526278615,1.051989079,0.57151413,0.263463974,0.342615664
Sweden,7.343299866,7,2019,1.386577249,1.487306714,1.009202957,0.574420393,0.267024308,0.373202175
New Zealand,7.307499886,8,2019,1.302586317,1.55723393,1.025635242,0.585146487,0.329842687,0.380280942
Canada,7.278100014,9,2019,1.364896059,1.504740953,1.038811564,0.58395189,0.285020351,0.308037907
Austria,7.245999813,10,2019,1.375541925,1.475222468,1.015776634,0.532074809,0.243566692,0.22622107
Australia,7.228000164,11,2019,1.371545434,1.54795742,1.035531998,0.557171643,0.331549168,0.289962173
Costa Rica,7.167399883,12,2019,1.034249544,1.441120744,0.963105738,0.558035374,0.144398004,0.093470611
Israel,7.138700008,13,2019,1.275839686,1.454642415,1.028969049,0.370576292,0.261474758,0.082120553
Luxembourg,7.090300083,14,2019,1.608761549,1.478806734,1.012482047,0.526162326,0.194300398,0.315696567
United Kingdom,7.05369997,15,2019,1.332952499,1.53758502,0.996017873,0.449522078,0.348246276,0.277595162
Ireland,7.021100044,16,2019,1.499218225,1.553267241,0.999311447,0.515618801,0.298251778,0.310242265
Germany,6.985000134,17,2019,1.372571707,1.453983903,0.986962855,0.495277196,0.261470586,0.264979005
Belgium,6.922999859,18,2019,1.355673671,1.504306197,0.986164272,0.472559094,0.159797639,0.20966503
United States,6.892300129,19,2019,1.43278873,1.457336426,0.874216497,0.454156041,0.279902607,0.127734676
Czech Republic,6.852099895,20,2019,1.269055963,1.487430096,0.92019099,0.456877947,0.046069566,0.03649161
United Arab Emirates,6.824500084,21,2019,1.502629757,1.309763789,0.824810028,0.59844923,0.262287796,0.181675777
Malta,6.725599766,22,2019,1.299941063,1.519689083,0.999311447,0.564293742,0.37533626,0.15072161
Mexico,6.594500065,23,2019,1.069790006,1.323075771,0.861113787,0.433117807,0.073544733,0.072707132
France,6.592100143,24,2019,1.323931336,1.472051859,1.045409322,0.435545504,0.111095294,0.183189526
Taiwan,6.446199894,25,2019,1.368086576,1.43041575,0.913703263,0.350553393,0.241696522,0.096795902
Chile,6.443999767,26,2019,1.158935308,1.368753433,0.920277357,0.356586546,0.186613083,0.056107141
Guatemala,6.436200142,27,2019,0.800257504,1.269477248,0.745791316,0.534805596,0.175111502,0.07783635
Saudi Arabia,6.374700069,28,2019,1.402893305,1.356541038,0.795224369,0.438691199,0.080383413,0.132059455
Qatar,6.374499798,29,2019,1.684093833,1.313062191,0.87089932,0.555309415,0.219678476,0.166520208
Spain,6.354100227,30,2019,1.285785675,1.484433174,1.061871409,0.36209327,0.152895793,0.078565262
Panama,6.32130003,31,2019,1.149399042,1.441561818,0.910402656,0.515665114,0.108790815,0.054285146
Brazil,6.299799919,32,2019,1.004138112,1.438898206,0.801733673,0.389860839,0.099225417,0.085659221
Uruguay,6.293300152,33,2019,1.124368191,1.464682937,0.890663803,0.522502303,0.126508743,0.150456563
Singapore,6.262000084,34,2019,1.571575403,1.463217854,1.140899181,0.556060553,0.270588189,0.452686846
El Salvador,6.253099918,35,2019,0.794248343,1.241606951,0.788728118,0.430157602,0.093084656,0.074378431
Italy,6.223400116,36,2019,1.294424057,1.488020182,1.038825393,0.230782434,0.157960996,0.029857876
Bahrain,6.199399948,37,2019,1.361810565,1.367558956,0.871097267,0.535696745,0.254980385,0.110143572
Slovakia,6.197599888,38,2019,1.246229172,1.504342675,0.880750656,0.334179163,0.120920323,0.014040469
Trinidad and Tobago,6.191899776,39,2019,1.23055613,1.476664662,0.712853253,0.489426583,0.185256019,0.0156506
Poland,6.18170023,40,2019,1.205935597,1.438479781,0.884074628,0.482749462,0.116743952,0.050494518
Uzbekistan,6.174099922,41,2019,0.745118618,1.529099822,0.755703449,0.631245673,0.322110772,0.23985748
Lithuania,6.149000168,42,2019,1.238211274,1.515273213,0.818091512,0.291399926,0.042640891,0.041811943
Colombia,6.124800205,43,2019,0.985325396,1.409684181,0.841266155,0.469644964,0.098647319,0.034127899
Slovenia,6.1177001,44,2019,1.257892132,1.523151755,0.953217924,0.563892961,0.144280106,0.057225723
Nicaragua,6.105000019,45,2019,0.693882525,1.324528933,0.834705114,0.434626192,0.199506402,0.127381057
Kosovo,6.099999905,46,2019,0.882358611,1.232447624,0.758264482,0.489467233,0.262007535,0.006446279
Argentina,6.086299896,47,2019,1.09151566,1.431507587,0.880779326,0.470637441,0.065919802,0.049697425
Romania,6.069699764,48,2019,1.161848903,1.231503129,0.824790239,0.462159187,0.08263395,0.00477897
Cyprus,6.045800209,49,2019,1.263155937,1.22308588,1.0421561,0.405807078,0.19048202,0.040621806
Ecuador,6.027599812,50,2019,0.911792278,1.312105656,0.867575824,0.497505963,0.126236156,0.087262854
Kuwait,6.020699978,51,2019,1.50025928,1.318883777,0.808344662,0.492781252,0.141657799,0.097401515
Thailand,6.007999897,52,2019,1.049701214,1.408824563,0.828100622,0.557166278,0.358971566,0.027993433
Latvia,5.939700127,53,2019,1.186828136,1.464707375,0.811609626,0.264403462,0.074923523,0.063863285
South Korea,5.89470005,54,2019,1.300998807,1.219189882,1.035575271,0.159300208,0.174697116,0.056033142
Estonia,5.893499851,55,2019,1.236827612,1.5278337,0.874203205,0.495156616,0.103052616,0.160817504
Jamaica,5.889800072,56,2019,0.831255019,1.477652073,0.831387699,0.489614457,0.106921144,0.028243694
Mauritius,5.888199806,57,2019,1.119823694,1.401661277,0.798438787,0.498120785,0.215302408,0.059529167
Japan,5.886099815,58,2019,1.326505065,1.418597221,1.088217735,0.444959551,0.068852618,0.140215784
Honduras,5.8604002,59,2019,0.642393231,1.236162066,0.828115463,0.507142663,0.245679349,0.078328572
Kazakhstan,5.80880022,60,2019,1.173473001,1.507715106,0.729368389,0.409854621,0.145751223,0.096313715
Bolivia,5.779300213,61,2019,0.775684595,1.209193707,0.706299722,0.511490107,0.136560887,0.064449407
Hungary,5.758299828,62,2019,1.201089025,1.409710526,0.828123987,0.199402586,0.080605499,0.019769251
Paraguay,5.7427001,63,2019,0.855466783,1.475348949,0.776505172,0.514176011,0.183693036,0.080241509
Northern Cyprus,5.717700005,64,2019,1.263155937,1.251954913,1.0421561,0.417481899,0.190667853,0.161937624
Peru,5.697100163,65,2019,0.959802091,1.273691654,0.854449511,0.454530954,0.083420344,0.02738592
Portugal,5.692500114,66,2019,1.220729947,1.430803418,0.999308705,0.508114755,0.046816759,0.024964742
Pakistan,5.652999878,67,2019,0.676521182,0.88627249,0.535022736,0.313266665,0.220373973,0.097903647
Russia,5.647900105,68,2019,1.183108807,1.452370405,0.726103067,0.334281355,0.082048059,0.030859722
Philippines,5.631400108,69,2019,0.807362616,1.292568922,0.656877875,0.55818367,0.117282197,0.107008182
Serbia,5.603000164,70,2019,1.003810525,1.382960081,0.854364574,0.282373488,0.136767998,0.038599625
Moldova,5.52850008,71,2019,0.685384274,1.327991962,0.739263892,0.245268017,0.180546552,0
Libya,5.525300026,72,2019,1.044044137,1.303250432,0.673341751,0.416118175,0.132690132,0.151876763
Montenegro,5.522900105,73,2019,1.050553441,1.360719085,0.870898545,0.196936682,0.142251536,0.079953268
Tajikistan,5.467299938,74,2019,0.49311772,1.097571731,0.717802763,0.388559431,0.229705334,0.143859774
Croatia,5.431799889,75,2019,1.154682159,1.265782356,0.913788199,0.296157688,0.119423844,0.022072921
Hong Kong,5.430399895,76,2019,1.437999249,1.276592731,1.122139812,0.439627707,0.257670522,0.287329525
Dominican Republic,5.425300121,77,2019,1.015422583,1.401476383,0.778674066,0.496892959,0.112933204,0.101404041
Bosnia and Herzegovina,5.386499882,78,2019,0.945077538,1.211606264,0.844562232,0.212316319,0.262889266,0.005522998
Turkey,5.372600079,79,2019,1.18348515,1.360425115,0.808362007,0.19486101,0.083449297,0.106051289
Malaysia,5.338799953,80,2019,1.220589519,1.171200156,0.828095078,0.508167326,0.260062844,0.024296321
Belarus,5.322500229,81,2019,1.06702745,1.465442181,0.788668633,0.234865904,0.094132535,0.141593024
Greece,5.286699772,82,2019,1.181329012,1.156249642,0.99931097,0.067072667,0,0.034424342
Mongolia,5.285399914,83,2019,0.947823763,1.530638218,0.666763842,0.316532463,0.235220835,0.037966382
Macedonia,5.273600101,84,2019,0.983121395,1.293918848,0.837931395,0.344850063,0.184776112,0.033954691
Nigeria,5.2645998,85,2019,0.696423471,1.111040831,0.245146558,0.426005244,0.215326026,0.040824309
Kyrgyzstan,5.260700226,86,2019,0.550570548,1.437874198,0.722674072,0.50775975,0.300060302,0.022747871
Turkmenistan,5.24669981,87,2019,1.051551342,1.538314939,0.656855464,0.394483387,0.244058892,0.027744973
Algeria,5.211299896,88,2019,1.001515269,1.159618258,0.785281599,0.085532539,0.072641812,0.114427745
Morocco,5.208099842,89,2019,0.801193357,0.78200531,0.781668484,0.417605668,0.035600699,0.076084554
Azerbaijan,5.207699776,90,2019,1.04280293,1.147335052,0.768872976,0.351472288,0.035471924,0.182139456
Lebanon,5.197299957,91,2019,0.986887097,1.224186301,0.814914525,0.215764999,0.166071773,0.027371738
Indonesia,5.192399979,92,2019,0.930590987,1.202604175,0.660217762,0.490619004,0.498134464,0.028487362
China,5.190899849,93,2019,1.028509855,1.124763727,0.893324852,0.52117449,0.057790212,0.099618129
Vietnam,5.175300121,94,2019,0.740777016,1.346216559,0.851002932,0.542799175,0.147435278,0.073240973
Bhutan,5.082099915,95,2019,0.813283861,1.320763111,0.604196668,0.456544518,0.370482951,0.167207897
Cameroon,5.043700218,96,2019,0.54896003,0.910110652,0.330502898,0.3809807,0.186872318,0.036784157
Bulgaria,5.011000156,97,2019,1.091512084,1.513425112,0.814920545,0.310784578,0.080736302,0.004361033
Ghana,4.99630022,98,2019,0.611327767,0.867979228,0.485640377,0.380500346,0.244589791,0.039540015
Ivory Coast,4.943799973,99,2019,0.569262862,0.807506382,0.231802166,0.351837605,0.153910443,0.090380818
Nepal,4.912700176,100,2019,0.445604324,1.225566864,0.677342176,0.439294577,0.284695148,0.089128196
Jordan,4.905700207,101,2019,0.837017715,1.224630475,0.814932108,0.383085638,0.109859772,0.130032584
Benin,4.883200169,102,2019,0.393273056,0.437461227,0.396601945,0.34944129,0.175394043,0.081533588
Congo (Brazzaville),4.811500072,103,2019,0.67264992,0.798868179,0.508152843,0.371835202,0.104942366,0.092648983
Gabon,4.799200058,104,2019,1.0566535,1.182883382,0.571186662,0.294669628,0.042844232,0.054627705
Laos,4.796299934,105,2019,0.764207542,1.03036046,0.551287234,0.547308445,0.266207457,0.164271683
South Africa,4.722199917,106,2019,0.959680498,1.350676179,0.46916759,0.389366806,0.129988983,0.054727621
Albania,4.718599796,107,2019,0.947101116,0.847680748,0.87420845,0.383339018,0.178158894,0.027083948
Venezuela,4.706600189,108,2019,0.95950222,1.427073836,0.805053592,0.153592914,0.064210705,0.047284096
Cambodia,4.699800014,109,2019,0.573813379,1.12244761,0.637100697,0.608707249,0.231679261,0.061587721
Palestinian Territories,4.69630003,110,2019,0.656588614,1.24704206,0.671695411,0.224934652,0.102886073,0.066178463
Senegal,4.681099892,111,2019,0.449954122,1.134239197,0.571083546,0.291670978,0.153075278,0.071784303
Somalia,4.667900085,112,2019,0,0.697799802,0.268348932,0.559325159,0.243064195,0.270498842
Namibia,4.639200211,113,2019,0.878536761,1.312795639,0.477468967,0.400894761,0.070063584,0.056221496
Niger,4.627500057,114,2019,0.138063475,0.773602247,0.365629971,0.318377316,0.187925041,0.102343954
Burkina Faso,4.586800098,115,2019,0.330899835,1.055916667,0.379970908,0.254537702,0.177320838,0.113175385
Armenia,4.559400082,116,2019,0.850108981,1.054939866,0.814928293,0.282625109,0.09503299,0.063795328
Iran,4.547999859,117,2019,1.099961519,0.842064023,0.785339117,0.304888785,0.269819438,0.124966823
Guinea,4.534399986,118,2019,0.379844725,0.828725636,0.375325203,0.332389414,0.206542522,0.086326547
Georgia,4.519100189,119,2019,0.885868728,0.66565001,0.752379715,0.346122414,0.043156359,0.163815901
Gambia,4.516300201,120,2019,0.307813317,0.939059019,0.427995712,0.382250994,0.268641055,0.167130321
Kenya,4.508600235,121,2019,0.51165092,0.983056307,0.581072628,0.430641025,0.37239188,0.053494811
Mauritania,4.490300179,122,2019,0.569634616,1.167221665,0.488745421,0.065775268,0.105584152,0.08815565
Mozambique,4.466199875,123,2019,0.203644618,0.985662162,0.390126705,0.493750036,0.19734861,0.137761548
Tunisia,4.460599899,124,2019,0.920989513,0.999924481,0.81488508,0.166984513,0.058790863,0.054872498
Bangladesh,4.455800056,125,2019,0.562269628,0.928245068,0.72272855,0.527391553,0.165772662,0.143401638
Iraq,4.437200069,126,2019,1.043135285,0.979813814,0.574455857,0.240636811,0.148082748,0.088887103
Congo (Kinshasa),4.41809988,127,2019,0.094079144,1.124825835,0.357146442,0.268523365,0.212444127,0.053244971
Mali,4.390399933,128,2019,0.384862125,1.104720116,0.30786097,0.327313155,0.153068468,0.051940896
Sierra Leone,4.374199867,129,2019,0.268262029,0.841168702,0.242186084,0.309131563,0.252243549,0.045018826
Sri Lanka,4.36590004,130,2019,0.949410379,1.264864445,0.831414044,0.470386654,0.243934929,0.046525083
Myanmar,4.3604002,131,2019,0.709860146,1.180549979,0.554679692,0.525412977,0.565824986,0.172200099
Chad,4.349500179,132,2019,0.34995997,0.766445816,0.191834211,0.173739731,0.198252976,0.078134395
Ukraine,4.33220005,133,2019,0.820327461,1.390471816,0.739146352,0.177990824,0.186857224,0.009755395
Ethiopia,4.28579998,134,2019,0.336415797,1.033066511,0.531869948,0.344129175,0.208648548,0.100245297
Swaziland,4.211599827,135,2019,0.810798168,1.149238825,0,0.31334427,0.073977143,0.13468273
Uganda,4.189400196,136,2019,0.33238712,1.069408059,0.442812175,0.355805159,0.252145618,0.059853423
Egypt,4.165500164,137,2019,0.912523746,1.039012909,0.643696129,0.241027966,0.075686559,0.066828012
Zambia,4.106599808,138,2019,0.577597976,1.058080792,0.426377565,0.430528432,0.247114137,0.086555615
Togo,4.084899902,139,2019,0.275261313,0.572351992,0.409782052,0.292966723,0.176625118,0.085305378
India,4.015200138,140,2019,0.754912019,0.764926791,0.587670743,0.497660607,0.19950287,0.084715225
Liberia,3.975300074,141,2019,0.072922349,0.921916664,0.443014652,0.369702518,0.233178347,0.032873478
Comoros,3.972800016,142,2019,0.274484247,0.757133901,0.505417943,0.141641289,0.27491197,0.078098603
Madagascar,3.932699919,143,2019,0.274075627,0.916107059,0.554548025,0.147793695,0.168994516,0.040512949
Lesotho,3.80189991,144,2019,0.488944083,1.169010162,0.167731375,0.358645082,0.107374467,0.093268812
Burundi,3.775300026,145,2019,0.045821872,0.447459757,0.380298227,0.219908759,0.176040262,0.180368945
Zimbabwe,3.663199902,146,2019,0.365784705,1.113996267,0.433069229,0.360839635,0.151060909,0.089291245
Haiti,3.596899986,147,2019,0.322931051,0.688321054,0.449383378,0.025854424,0.419497848,0.110238858
Botswana,3.488399982,148,2019,1.040944576,1.145317674,0.538402438,0.455443174,0.024992935,0.100037552
Syria,3.461899996,149,2019,0.618756175,0.377679586,0.43956545,0.012818205,0.330791861,0.140809566
Malawi,3.409800053,150,2019,0.190973341,0.560136735,0.495386094,0.443425298,0.218095511,0.0891838
Yemen,3.379800081,151,2019,0.286910504,1.162668467,0.462539971,0.143069744,0.108465463,0.077344313
Rwanda,3.333800077,152,2019,0.359488189,0.711047769,0.61399585,0.554569781,0.216654509,0.410825759
Tanzania,3.230700016,153,2019,0.475853741,0.884855092,0.498772502,0.417150706,0.276293755,0.147166774
Afghanistan,3.203299999,154,2019,0.349630922,0.517003238,0.360616267,0,0.158151418,0.024875212
Central African Republic,3.082999945,155,2019,0.026408311,0,0.10534554,0.225276604,0.235050067,0.035267804
South Sudan,2.852600098,156,2019,0.305842638,0.574935913,0.294648081,0.010213722,0.202083722,0.090528905
Finland,7.808700085,1,2020,10.63926697,0.954329729,71.9008255,0.949172199,-0.059482019,0.195444584
Denmark,7.645599842,2,2020,10.77400112,0.955990791,72.40250397,0.951444268,0.066201776,0.168489456
Switzerland,7.559899807,3,2020,10.97993279,0.942846596,74.10244751,0.921336651,0.105911039,0.303728431
Iceland,7.504499912,4,2020,10.77255917,0.974669576,73,0.948891878,0.246944219,0.711709738
Norway,7.487999916,5,2020,11.08780384,0.952486575,73.20078278,0.955750287,0.13453263,0.263218194
Netherlands,7.448900223,6,2020,10.81271172,0.93913883,72.30091858,0.908547819,0.20761244,0.364717126
Sweden,7.353499889,7,2020,10.75879383,0.926311195,72.60076904,0.939144194,0.111614622,0.250880182
New Zealand,7.299600124,8,2020,10.50094318,0.949118972,73.20262909,0.936217487,0.191598073,0.22113885
Austria,7.294199944,9,2020,10.7428236,0.928045869,73.00250244,0.899989486,0.085429221,0.499954879
Luxembourg,7.237500191,10,2020,11.45068073,0.906912208,72.59999847,0.90563643,-0.004620588,0.367084295
